"QuestionnaireAllocation","Acronym","DSRound"
646856,"HHR2",12
646857,"HHR2",12
646862,"HHR2",12
242393,"BMF",102
242417,"BMF",102
242420,"BMF",102
242426,"BMF",102
243116,"BMF",102
243184,"BMF",102
518506,"BMF",103
518511,"BMF",103
518513,"BMF",103
518714,"BMF",103
518715,"BMF",103
647178,"IDR",12
647193,"IDR",12
647199,"IDR",12
647203,"IDR",12
647228,"IDR",12
647229,"IDR",12
647240,"IDR",12
647247,"IDR",12
647248,"IDR",12
647259,"IDR",12
647273,"IDR",12
647274,"IDR",12
647275,"IDR",12
647276,"IDR",12
647277,"IDR",12
647278,"IDR",12
646801,"EVN",12
646804,"EVN",12
646806,"EVN",12
646807,"EVN",12
646818,"EVN",12
646819,"EVN",12
646820,"EVN",12
646826,"EVN",12
646840,"EVN",12
646841,"EVN",12
646842,"EVN",12
646843,"EVN",12
646855,"HHR2",12
646865,"HHR2",12
646866,"HHR2",12
646867,"HHR2",12
646868,"HHR2",12
646871,"HHR2",12
646878,"HHR2",12
646885,"HHR2",12
646894,"HHR2",12
646905,"HHR2",12
646906,"HHR2",12
646907,"HHR2",12
646909,"HHR2",12
646911,"HHR2",12
646913,"HHR2",12
646915,"HHR2",12
646955,"HHR2",12
646976,"HHR2",12
646977,"HHR2",12
646985,"HHR2",12
646986,"HHR2",12
646988,"HHR2",12
646989,"HHR2",12
646990,"HHR2",12
646991,"HHR2",12
646992,"HHR2",12
646993,"HHR2",12
646995,"HHR2",12
647029,"HHR2",12
647040,"HHR2",12
647043,"HHR2",12
647061,"HHR2",12
647062,"HHR2",12
560598,"WGH",103
560599,"WGH",103
560602,"WGH",103
560604,"WGH",103
560606,"WGH",103
560613,"WGH",103
560617,"WGH",103
560751,"WGH",103
560785,"WGH",103
647163,"IDR",12
647164,"IDR",12
647183,"IDR",12
647201,"IDR",12
647205,"IDR",12
647209,"IDR",12
647210,"IDR",12
647215,"IDR",12
647231,"IDR",12
647238,"IDR",12
647242,"IDR",12
647243,"IDR",12
647244,"IDR",12
647246,"IDR",12
647249,"IDR",12
647254,"IDR",12
647260,"IDR",12
647262,"IDR",12
647266,"IDR",12
519196,"BMF",103
519201,"BMF",103
519202,"BMF",103
471783,"MGN",12
471795,"MGN",12
471798,"MGN",12
471799,"MGN",12
471808,"MGN",12
471859,"MGN",12
471867,"MGN",12
471869,"MGN",12
471871,"MGN",12
471875,"MGN",12
471880,"MGN",12
471881,"MGN",12
471882,"MGN",12
471891,"MGN",12
471894,"MGN",12
471905,"MGN",12
471908,"MGN",12
471913,"MGN",12
242382,"BMF",102
242383,"BMF",102
242384,"BMF",102
559927,"WGH",103
559928,"WGH",103
312010,"HHR2",11
312105,"HHR2",11
312130,"HHR2",11
560232,"WGH",103
560233,"WGH",103
560235,"WGH",103
560239,"WGH",103
560241,"WGH",103
471415,"EVN",12
471536,"EVN",12
471541,"EVN",12
471547,"EVN",12
471556,"EVN",12
471564,"EVN",12
646257,"EVN",12
646269,"EVN",12
646276,"EVN",12
646326,"EVN",12
646335,"EVN",12
646344,"EVN",12
646353,"EVN",12
646361,"EVN",12
646363,"EVN",12
517829,"BMF",103
517925,"BMF",103
517926,"BMF",103
518289,"BMF",103
518290,"BMF",103
518291,"BMF",103
518292,"BMF",103
518293,"BMF",103
518294,"BMF",103
518406,"BMF",103
518407,"BMF",103
518408,"BMF",103
518409,"BMF",103
242008,"BMF",102
242218,"BMF",102
242219,"BMF",102
242235,"BMF",102
242236,"BMF",102
242269,"BMF",102
242270,"BMF",102
242390,"BMF",102
645803,"HHU2",12
645804,"HHU2",12
645805,"HHU2",12
645806,"HHU2",12
645807,"HHU2",12
645808,"HHU2",12
645809,"HHU2",12
645810,"HHU2",12
645811,"HHU2",12
645812,"HHU2",12
645813,"HHU2",12
645814,"HHU2",12
81698,"BMF",101
83192,"BMF",101
83193,"BMF",101
83194,"BMF",101
83195,"BMF",101
84625,"BMF",101
84626,"BMF",101
84627,"BMF",101
84629,"BMF",101
88947,"BMF",101
88948,"BMF",101
516372,"BMF",103
516373,"BMF",103
516380,"BMF",103
516381,"BMF",103
516543,"BMF",103
516552,"BMF",103
516674,"BMF",103
95955,"BMF",101
96496,"BMF",101
96497,"BMF",101
96498,"BMF",101
96499,"BMF",101
310253,"HHU2",11
310281,"HHU2",11
104399,"MGH",101
105343,"MGH",101
105541,"MGH",101
105542,"MGH",101
105544,"MGH",101
107553,"MGH",101
108193,"MGH",101
108285,"MGH",101
109266,"MGH",101
110233,"MGH",101
110234,"MGH",101
110235,"MGH",101
110238,"MGH",101
517345,"BMF",103
517346,"BMF",103
517347,"BMF",103
75778,"BMF",101
75780,"BMF",101
75781,"BMF",101
75784,"BMF",101
98431,"BMF",101
167616,"HHU2",11
167617,"HHU2",11
167618,"HHU2",11
167619,"HHU2",11
167620,"HHU2",11
167621,"HHU2",11
167622,"HHU2",11
167623,"HHU2",11
167624,"HHU2",11
167639,"HHU2",11
167640,"HHU2",11
167641,"HHU2",11
167648,"HHU2",11
167654,"HHU2",11
167661,"HHU2",11
167663,"HHU2",11
167665,"HHU2",11
561384,"WGH",103
561411,"WGH",103
561413,"WGH",103
472153,"HHU2",12
472154,"HHU2",12
472164,"HHU2",12
472172,"HHU2",12
472177,"HHU2",12
472190,"HHU2",12
472191,"HHU2",12
472192,"HHU2",12
472193,"HHU2",12
472194,"HHU2",12
472195,"HHU2",12
472196,"HHU2",12
472197,"HHU2",12
472202,"HHU2",12
472203,"HHU2",12
472204,"HHU2",12
472205,"HHU2",12
472206,"HHU2",12
472207,"HHU2",12
472208,"HHU2",12
472209,"HHU2",12
472210,"HHU2",12
472211,"HHU2",12
472212,"HHU2",12
472213,"HHU2",12
472214,"HHU2",12
472215,"HHU2",12
472216,"HHU2",12
472217,"HHU2",12
472218,"HHU2",12
472219,"HHU2",12
646097,"HHU2",12
646098,"HHU2",12
646099,"HHU2",12
646100,"HHU2",12
646157,"HHU2",12
646158,"HHU2",12
167559,"BSU",11
167560,"BSU",11
167571,"HHU",11
167572,"HHU",11
519649,"BMF",103
561548,"WGH",103
561549,"WGH",103
561550,"WGH",103
561584,"WGH",103
561585,"WGH",103
518480,"BMF",103
518481,"BMF",103
518482,"BMF",103
518483,"BMF",103
518485,"BMF",103
518488,"BMF",103
518491,"BMF",103
518566,"BMF",103
518567,"BMF",103
518568,"BMF",103
560629,"WGH",103
560630,"WGH",103
560634,"WGH",103
560643,"WGH",103
471520,"EVN",12
471521,"EVN",12
471522,"EVN",12
471525,"EVN",12
471526,"EVN",12
471529,"EVN",12
471530,"EVN",12
471531,"EVN",12
471533,"EVN",12
471535,"EVN",12
471540,"EVN",12
471542,"EVN",12
471546,"EVN",12
471548,"EVN",12
471549,"EVN",12
471552,"EVN",12
471558,"EVN",12
471561,"EVN",12
471567,"EVN",12
120559,"WGH",101
122939,"WGH",101
124084,"WGH",101
124085,"WGH",101
124086,"WGH",101
311997,"HHR2",11
312048,"HHR2",11
312051,"HHR2",11
312084,"HHR2",12
312086,"HHR2",12
312087,"HHR2",12
312093,"HHR2",11
312095,"HHR2",12
312102,"HHR2",12
312103,"HHR2",12
312113,"HHR2",12
312114,"HHR2",12
312115,"HHR2",12
312117,"HHR2",12
560022,"WGH",103
560142,"WGH",103
560144,"WGH",103
560145,"WGH",103
560223,"WGH",103
560225,"WGH",103
560230,"WGH",103
560268,"WGH",103
242558,"BMF",102
242560,"BMF",102
242561,"BMF",102
242562,"BMF",102
242693,"BMF",102
242694,"BMF",102
242892,"BMF",102
242894,"BMF",102
560222,"WGH",103
560421,"WGH",103
560422,"WGH",103
560425,"WGH",103
518073,"BMF",103
518074,"BMF",103
518075,"BMF",103
518076,"BMF",103
518077,"BMF",103
518186,"BMF",103
518188,"BMF",103
518194,"BMF",103
518200,"BMF",103
518366,"BMF",103
518368,"BMF",103
121496,"WGH",101
121497,"WGH",101
122702,"WGH",101
122703,"WGH",101
125556,"WGH",101
125557,"WGH",101
125558,"WGH",101
126234,"WGH",101
242479,"BMF",102
242487,"BMF",102
242552,"BMF",102
242663,"BMF",102
59227,"BSU",11
560872,"WGH",103
560875,"WGH",103
560878,"WGH",103
560879,"WGH",103
560880,"WGH",103
560925,"WGH",103
560926,"WGH",103
560931,"WGH",103
560934,"WGH",103
560935,"WGH",103
560936,"WGH",103
472529,"HSE3",12
472600,"HSE3",12
472628,"HSE3",12
472771,"HSE3",12
472811,"HSE3",12
472891,"HSE3",12
167515,"HHU2",11
167516,"HHU2",11
167517,"HHU2",11
167518,"HHU2",11
167519,"HHU2",11
242672,"BMF",102
243061,"BMF",102
560597,"WGH",103
560654,"WGH",103
560655,"WGH",103
560789,"WGH",103
560908,"WGH",103
560909,"WGH",103
243228,"BMF",102
243229,"BMF",102
243230,"BMF",102
243231,"BMF",102
472525,"HSE3",12
472572,"HSE3",12
472624,"HSE3",12
472625,"HSE3",12
517891,"BMF",103
517893,"BMF",103
517894,"BMF",103
517897,"BMF",103
517903,"BMF",103
518180,"BMF",103
518181,"BMF",103
518266,"BMF",103
518268,"BMF",103
518270,"BMF",103
518570,"BMF",103
518572,"BMF",103
518584,"BMF",103
560755,"WGH",103
559691,"WGH",103
79464,"BMF",101
79465,"BMF",101
79904,"BMF",101
79905,"BMF",101
79906,"BMF",101
79907,"BMF",101
645522,"HHU2",12
645523,"HHU2",12
645524,"HHU2",12
645525,"HHU2",12
645526,"HHU2",12
645537,"HHU2",12
645538,"HHU2",12
645539,"HHU2",12
645540,"HHU2",12
645541,"HHU2",12
645542,"HHU2",12
645543,"HHU2",12
645550,"HHU2",12
645551,"HHU2",12
645552,"HHU2",12
645553,"HHU2",12
645554,"HHU2",12
645555,"HHU2",12
645556,"HHU2",12
645557,"HHU2",12
645558,"HHU2",12
645559,"HHU2",12
645560,"HHU2",12
645561,"HHU2",12
645562,"HHU2",12
645563,"HHU2",12
645616,"HHU2",12
117531,"WGH",101
117532,"WGH",101
118469,"WGH",101
517304,"BMF",103
517308,"BMF",103
517423,"BMF",103
517424,"BMF",103
517426,"BMF",103
517428,"BMF",103
517432,"BMF",103
118608,"WGH",101
118609,"WGH",101
122037,"WGH",101
122038,"WGH",101
122390,"WGH",101
122391,"WGH",101
122392,"WGH",101
122729,"WGH",101
242895,"BMF",102
242896,"BMF",102
471865,"MGN",12
471866,"MGN",12
471876,"MGN",12
471879,"MGN",12
471885,"MGN",12
471900,"MGN",12
646254,"EVN",12
646255,"EVN",12
646268,"EVN",12
646272,"EVN",12
646273,"EVN",12
646275,"EVN",12
646283,"EVN",12
646286,"EVN",12
646289,"EVN",12
646292,"EVN",12
646294,"EVN",12
646295,"EVN",12
646305,"EVN",12
646315,"EVN",12
646333,"EVN",12
646337,"EVN",12
646341,"EVN",12
646343,"EVN",12
646349,"EVN",12
646355,"EVN",12
646369,"EVN",12
646371,"EVN",12
646374,"EVN",12
646388,"EVN",12
646391,"EVN",12
646392,"EVN",12
646412,"EVN",12
646417,"EVN",12
646424,"EVN",12
646431,"EVN",12
646439,"EVN",12
646440,"EVN",12
646441,"EVN",12
646445,"EVN",12
646459,"EVN",12
646467,"EVN",12
646469,"EVN",12
646487,"EVN",12
646495,"EVN",12
646501,"EVN",12
646503,"EVN",12
646504,"EVN",12
646509,"EVN",12
646512,"EVN",12
646517,"EVN",12
646526,"EVN",12
646527,"EVN",12
646532,"EVN",12
646539,"EVN",12
560492,"WGH",103
560499,"WGH",103
560500,"WGH",103
560502,"WGH",103
560616,"WGH",103
560621,"WGH",103
560689,"WGH",103
518141,"BMF",103
518144,"BMF",103
518145,"BMF",103
518146,"BMF",103
518147,"BMF",103
518327,"BMF",103
518328,"BMF",103
518333,"BMF",103
518334,"BMF",103
518335,"BMF",103
518336,"BMF",103
518395,"BMF",103
518397,"BMF",103
518402,"BMF",103
646540,"EVN",12
646541,"EVN",12
646542,"EVN",12
646543,"EVN",12
646544,"EVN",12
646545,"EVN",12
646546,"EVN",12
646547,"EVN",12
646548,"EVN",12
646549,"EVN",12
646550,"EVN",12
646551,"EVN",12
646552,"EVN",12
646553,"EVN",12
646558,"EVN",12
646565,"EVN",12
646569,"EVN",12
646583,"EVN",12
646590,"EVN",12
646593,"EVN",12
646597,"EVN",12
646608,"EVN",12
646621,"EVN",12
646627,"EVN",12
646629,"EVN",12
646630,"EVN",12
646633,"EVN",12
646635,"EVN",12
646636,"EVN",12
646642,"EVN",12
646643,"EVN",12
646648,"EVN",12
646649,"EVN",12
646654,"EVN",12
646655,"EVN",12
646656,"EVN",12
646658,"EVN",12
646661,"EVN",12
646663,"EVN",12
646676,"EVN",12
646684,"EVN",12
646702,"EVN",12
646711,"EVN",12
646716,"EVN",12
646721,"EVN",12
646752,"EVN",12
646753,"EVN",12
646766,"EVN",12
646771,"EVN",102
646779,"EVN",12
646780,"EVN",12
646788,"EVN",12
646792,"EVN",12
646797,"EVN",12
646803,"EVN",12
646823,"EVN",12
646825,"EVN",12
646829,"EVN",12
646830,"EVN",12
646831,"EVN",12
646832,"EVN",12
646837,"EVN",12
646844,"EVN",12
367758,"HHU2",11
367759,"HHU2",11
367760,"HHU2",11
560081,"WGH",103
560156,"WGH",103
560191,"WGH",103
241528,"BMF",102
241529,"BMF",102
241530,"BMF",102
242014,"BMF",102
121882,"WGH",101
121884,"WGH",101
122252,"WGH",101
122253,"WGH",101
122615,"WGH",101
122616,"WGH",101
123052,"WGH",101
242386,"BMF",102
242387,"BMF",102
242427,"BMF",102
242720,"BMF",102
242721,"BMF",102
242838,"BMF",102
242839,"BMF",102
242844,"BMF",102
242858,"BMF",102
242862,"BMF",102
242864,"BMF",102
242873,"BMF",102
242874,"BMF",102
242876,"BMF",102
135229,"CTF",101
145739,"CTF",101
145741,"CTF",101
74071,"BMF",101
78948,"BMF",101
78949,"BMF",101
78950,"BMF",101
78951,"BMF",101
78952,"BMF",101
97922,"BMF",101
97924,"BMF",101
97925,"BMF",101
98159,"BMF",101
98160,"BMF",101
559749,"WGH",103
113441,"WGH",101
115128,"WGH",101
115133,"WGH",101
115134,"WGH",101
115563,"WGH",101
115641,"WGH",101
116316,"WGH",101
116317,"WGH",101
116318,"WGH",101
116319,"WGH",101
119708,"WGH",101
119709,"WGH",101
119831,"WGH",101
241488,"BMF",102
241727,"BMF",102
241729,"BMF",102
241765,"BMF",102
241839,"BMF",102
241840,"BMF",102
242054,"BMF",102
98432,"BMF",101
98433,"BMF",101
98434,"BMF",101
559907,"WGH",103
560122,"WGH",103
560123,"WGH",103
560125,"WGH",103
645763,"HHU2",12
645764,"HHU2",12
241545,"BMF",102
241744,"BMF",102
241746,"BMF",102
241747,"BMF",102
241903,"BMF",102
242245,"BMF",102
242247,"BMF",102
118708,"WGH",101
118989,"WGH",101
118990,"WGH",101
118991,"WGH",101
119980,"WGH",101
119981,"WGH",101
119982,"WGH",101
120184,"WGH",101
122494,"WGH",101
81451,"BMF",101
81452,"BMF",101
81453,"BMF",101
81454,"BMF",101
81756,"BMF",101
84193,"BMF",101
85429,"BMF",101
85430,"BMF",101
86986,"BMF",101
86987,"BMF",101
516400,"BMF",103
516401,"BMF",103
516404,"BMF",103
516438,"BMF",103
516440,"BMF",103
516443,"BMF",103
516445,"BMF",103
516450,"BMF",103
516451,"BMF",103
516452,"BMF",103
516455,"BMF",103
516456,"BMF",103
516457,"BMF",103
516458,"BMF",103
241501,"BMF",102
241819,"BMF",102
241820,"BMF",102
241821,"BMF",102
242035,"BMF",102
242149,"BMF",102
242150,"BMF",102
242198,"BMF",102
242216,"BMF",102
91440,"BMF",101
91443,"BMF",101
91444,"BMF",101
91570,"BMF",101
91571,"BMF",101
92064,"BMF",101
92065,"BMF",101
92066,"BMF",101
242055,"BMF",102
242056,"BMF",102
242058,"BMF",102
242141,"BMF",102
242177,"BMF",102
242178,"BMF",102
242366,"BMF",102
242367,"BMF",102
242368,"BMF",102
242369,"BMF",102
517264,"BMF",103
517275,"BMF",103
517276,"BMF",103
517277,"BMF",103
517278,"BMF",103
517564,"BMF",103
517565,"BMF",103
517566,"BMF",103
517567,"BMF",103
517749,"BMF",103
517750,"BMF",103
517860,"BMF",103
560460,"WGH",103
560461,"WGH",103
560462,"WGH",103
560464,"WGH",103
560468,"WGH",103
560469,"WGH",103
560510,"WGH",103
560512,"WGH",103
560513,"WGH",103
560514,"WGH",103
560515,"WGH",103
560516,"WGH",103
517861,"BMF",103
517864,"BMF",103
517865,"BMF",103
517868,"BMF",103
517869,"BMF",103
82214,"BMF",101
82215,"BMF",101
82216,"BMF",101
82217,"BMF",101
82218,"BMF",101
87293,"BMF",101
87295,"BMF",101
88166,"BMF",101
88167,"BMF",101
88168,"BMF",101
88169,"BMF",101
88170,"BMF",101
367054,"HHU2",11
367055,"HHU2",11
367056,"HHU2",11
367057,"HHU2",11
367058,"HHU2",11
367059,"HHU2",11
367060,"HHU2",11
367061,"HHU2",11
367062,"HHU2",11
367063,"HHU2",11
367064,"HHU2",11
367065,"HHU2",11
367066,"HHU2",11
367106,"HHU2",11
367107,"HHU2",11
310212,"HHU2",11
310213,"HHU2",11
310217,"HHU2",11
310218,"HHU2",11
310219,"HHU2",11
310220,"HHU2",11
310221,"HHU2",11
310222,"HHU2",11
310223,"HHU2",11
102011,"MGH",101
102012,"MGH",101
102071,"MGH",101
102072,"MGH",101
102306,"MGH",101
102307,"MGH",101
105399,"MGH",101
105935,"MGH",101
106667,"MGH",101
107770,"MGH",101
107882,"MGH",101
108055,"MGH",101
108445,"MGH",101
108446,"MGH",101
108447,"MGH",101
108591,"MGH",101
109748,"MGH",101
76986,"BMF",101
76988,"BMF",101
77471,"BMF",101
77472,"BMF",101
83135,"BMF",101
83136,"BMF",101
83137,"BMF",101
310238,"HHU2",11
310239,"HHU2",11
310240,"HHU2",11
310241,"HHU2",11
310242,"HHU2",11
310243,"HHU2",11
310244,"HHU2",11
310245,"HHU2",11
310246,"HHU2",11
310247,"HHU2",11
310248,"HHU2",11
310249,"HHU2",11
310250,"HHU2",11
310251,"HHU2",11
310252,"HHU2",11
310301,"HHU2",11
91483,"BMF",101
91484,"BMF",101
91485,"BMF",101
91677,"BMF",101
92311,"BMF",101
92312,"BMF",101
92313,"BMF",101
95982,"BMF",101
95983,"BMF",101
95984,"BMF",101
95985,"BMF",101
516353,"BMF",103
516354,"BMF",103
516357,"BMF",103
516477,"BMF",103
516479,"BMF",103
516639,"BMF",103
516640,"BMF",103
561586,"WGH",103
561601,"WGH",103
167697,"HHU2",11
167698,"HHU2",11
167699,"HHU2",11
167700,"HHU2",11
167701,"HHU2",11
167702,"HHU2",11
167703,"HHU2",11
517896,"BMF",103
517953,"BMF",103
517957,"BMF",103
517960,"BMF",103
517961,"BMF",103
517963,"BMF",103
517965,"BMF",103
518009,"BMF",103
518010,"BMF",103
518011,"BMF",103
518012,"BMF",103
242286,"BMF",102
242287,"BMF",102
242288,"BMF",102
242289,"BMF",102
242290,"BMF",102
242291,"BMF",102
242292,"BMF",102
242310,"BMF",102
242311,"BMF",102
242312,"BMF",102
242313,"BMF",102
242351,"BMF",102
242352,"BMF",102
242353,"BMF",102
242354,"BMF",102
242355,"BMF",102
242356,"BMF",102
242357,"BMF",102
242840,"BMF",102
243012,"BMF",102
243017,"BMF",102
243018,"BMF",102
518429,"BMF",103
518430,"BMF",103
518432,"BMF",103
518655,"BMF",103
518657,"BMF",103
518659,"BMF",103
59247,"BSU",11
59279,"HHU",11
518849,"BMF",103
518850,"BMF",103
518851,"BMF",103
518857,"BMF",103
518858,"BMF",103
560494,"WGH",103
560496,"WGH",103
560752,"WGH",103
560753,"WGH",103
560754,"WGH",103
560810,"WGH",103
560811,"WGH",103
560813,"WGH",103
560814,"WGH",103
560897,"WGH",103
560898,"WGH",103
367108,"HHU2",11
367109,"HHU2",11
367110,"HHU2",11
367111,"HHU2",11
367112,"HHU2",11
367113,"HHU2",11
367116,"HHU2",11
89026,"BMF",101
89027,"BMF",101
366981,"BSU",11
366986,"BSU",11
366993,"BSU",11
366997,"HHU",11
367002,"HHU",11
367011,"HHU",11
516512,"BMF",103
559822,"WGH",103
559825,"WGH",103
559832,"WGH",103
516913,"BMF",103
516914,"BMF",103
516916,"BMF",103
516918,"BMF",103
516919,"BMF",103
516921,"BMF",103
517025,"BMF",103
517033,"BMF",103
517035,"BMF",103
517038,"BMF",103
517145,"BMF",103
517203,"BMF",103
517204,"BMF",103
517279,"BMF",103
517280,"BMF",103
517281,"BMF",103
517286,"BMF",103
76275,"BMF",101
76276,"BMF",101
77477,"BMF",101
77478,"BMF",101
77905,"BMF",101
79079,"BMF",101
79080,"BMF",101
80462,"BMF",101
80463,"BMF",101
517228,"BMF",103
517260,"BMF",103
517261,"BMF",103
517262,"BMF",103
559578,"WGH",103
559580,"WGH",103
559599,"WGH",103
559891,"WGH",103
560038,"WGH",103
560042,"WGH",103
98644,"BMF",101
98646,"BMF",101
98648,"BMF",101
98652,"BMF",101
98653,"BMF",101
98661,"BMF",101
98662,"BMF",101
116272,"WGH",101
116273,"WGH",101
116274,"WGH",101
116275,"WGH",101
559711,"WGH",103
559739,"WGH",103
517034,"BMF",103
517036,"BMF",103
517040,"BMF",103
517042,"BMF",103
517048,"BMF",103
517054,"BMF",103
517057,"BMF",103
517416,"BMF",103
517419,"BMF",103
517486,"BMF",103
517487,"BMF",103
517488,"BMF",103
517491,"BMF",103
517492,"BMF",103
71166,"BMF",101
75820,"BMF",101
75821,"BMF",101
75823,"BMF",101
77418,"BMF",101
77419,"BMF",101
77420,"BMF",101
77421,"BMF",101
80252,"BMF",101
80253,"BMF",101
80254,"BMF",101
80577,"BMF",101
80578,"BMF",101
98163,"BMF",101
98164,"BMF",101
116346,"WGH",101
116347,"WGH",101
116348,"WGH",101
107996,"MGH",101
108984,"MGH",101
108985,"MGH",101
109240,"MGH",101
110175,"MGH",101
110429,"MGH",101
110430,"MGH",101
95971,"BMF",101
95972,"BMF",101
95974,"BMF",101
75642,"BMF",101
76185,"BMF",101
76186,"BMF",101
76187,"BMF",101
76188,"BMF",101
76189,"BMF",101
516947,"BMF",103
516949,"BMF",103
516951,"BMF",103
516953,"BMF",103
559613,"WGH",103
559617,"WGH",103
559618,"WGH",103
559620,"WGH",103
559660,"WGH",103
80224,"BMF",101
80225,"BMF",101
80226,"BMF",101
80227,"BMF",101
80276,"BMF",101
80277,"BMF",101
80278,"BMF",101
116276,"WGH",101
116842,"WGH",101
116844,"WGH",101
136094,"CTF",101
136097,"CTF",101
136099,"CTF",101
517471,"BMF",103
517472,"BMF",103
517473,"BMF",103
517474,"BMF",103
517485,"BMF",103
517601,"BMF",103
517602,"BMF",103
517604,"BMF",103
517628,"BMF",103
517630,"BMF",103
517653,"BMF",103
517654,"BMF",103
367782,"HHU2",11
367783,"HHU2",11
367784,"HHU2",11
367785,"HHU2",11
367786,"HHU2",11
367787,"HHU2",11
367788,"HHU2",11
367789,"HHU2",11
367790,"HHU2",11
367791,"HHU2",11
367792,"HHU2",11
367793,"HHU2",11
367794,"HHU2",11
367795,"HHU2",11
367796,"HHU2",11
367797,"HHU2",11
367798,"HHU2",11
367799,"HHU2",11
367800,"HHU2",11
367801,"HHU2",11
367802,"HHU2",11
367803,"HHU2",11
560105,"WGH",103
560262,"WGH",103
560265,"WGH",103
560274,"WGH",103
560294,"WGH",103
560295,"WGH",103
560296,"WGH",103
560297,"WGH",103
560367,"WGH",103
560368,"WGH",103
241735,"BMF",102
241736,"BMF",102
241737,"BMF",102
366985,"BSU",11
366987,"BSU",11
366992,"BSU",11
367001,"HHU",11
367003,"HHU",11
367009,"HHU",11
367010,"HHU",11
367016,"HHU2",11
367017,"HHU2",11
367018,"HHU2",11
367019,"HHU2",11
367020,"HHU2",11
367021,"HHU2",11
367022,"HHU2",11
80470,"BMF",101
80471,"BMF",101
80472,"BMF",101
80473,"BMF",101
98594,"BMF",101
645879,"HHU2",12
645880,"HHU2",12
645881,"HHU2",12
645882,"HHU2",12
645883,"HHU2",12
645884,"HHU2",12
645886,"HHU2",12
645887,"HHU2",12
645888,"HHU2",12
645889,"HHU2",12
645890,"HHU2",12
645891,"HHU2",12
645892,"HHU2",12
645893,"HHU2",12
645894,"HHU2",12
645895,"HHU2",12
645905,"HHU2",12
645906,"HHU2",12
645907,"HHU2",12
645908,"HHU2",12
645909,"HHU2",12
645915,"HHU2",12
645916,"HHU2",12
645917,"HHU2",12
645918,"HHU2",12
645919,"HHU2",12
645920,"HHU2",12
517288,"BMF",103
517289,"BMF",103
517681,"BMF",103
517682,"BMF",103
517731,"BMF",103
517732,"BMF",103
560324,"WGH",103
95964,"BMF",101
72192,"BMF",101
516858,"BMF",103
516860,"BMF",103
516870,"BMF",103
516871,"BMF",103
516872,"BMF",103
516873,"BMF",103
516874,"BMF",103
72193,"BMF",101
72460,"BMF",101
74281,"BMF",101
74282,"BMF",101
74283,"BMF",101
74286,"BMF",101
79424,"BMF",101
559953,"WGH",103
559955,"WGH",103
559960,"WGH",103
79596,"BMF",101
80107,"BMF",101
80108,"BMF",101
80506,"BMF",101
80507,"BMF",101
80508,"BMF",101
80510,"BMF",101
80512,"BMF",101
122730,"WGH",101
124013,"WGH",101
124732,"WGH",101
560025,"WGH",103
242402,"BMF",102
645619,"HHU2",12
645620,"HHU2",12
645628,"HHU2",12
645629,"HHU2",12
645648,"HHU2",12
645649,"HHU2",12
645650,"HHU2",12
645651,"HHU2",12
645652,"HHU2",12
645706,"HHU2",12
126183,"WGH",101
126758,"WGH",101
560391,"WGH",103
560392,"WGH",103
560267,"WGH",103
560269,"WGH",103
560270,"WGH",103
560271,"WGH",103
560272,"WGH",103
517727,"BMF",103
121980,"WGH",101
122040,"WGH",101
122201,"WGH",101
122202,"WGH",101
122346,"WGH",101
122347,"WGH",101
124703,"WGH",101
125037,"WGH",101
125038,"WGH",101
125058,"WGH",101
125070,"WGH",101
125460,"WGH",101
125461,"WGH",101
518185,"BMF",103
518192,"BMF",103
518198,"BMF",103
518507,"BMF",103
518509,"BMF",103
518510,"BMF",103
518585,"BMF",103
518586,"BMF",103
518587,"BMF",103
518588,"BMF",103
518589,"BMF",103
518591,"BMF",103
242520,"BMF",102
242521,"BMF",102
242563,"BMF",102
242597,"BMF",102
242601,"BMF",102
242602,"BMF",102
242707,"BMF",102
242966,"BMF",102
242967,"BMF",102
242972,"BMF",102
560386,"WGH",103
560387,"WGH",103
560388,"WGH",103
560401,"WGH",103
560402,"WGH",103
560403,"WGH",103
560615,"WGH",103
560619,"WGH",103
560625,"WGH",103
559873,"WGH",103
560028,"WGH",103
112922,"WGH",101
113259,"WGH",101
113260,"WGH",101
120874,"WGH",101
241515,"BMF",102
241956,"BMF",102
241957,"BMF",102
242072,"BMF",102
242074,"BMF",102
242076,"BMF",102
242104,"BMF",102
517843,"BMF",103
517844,"BMF",103
560569,"WGH",103
560572,"WGH",103
560574,"WGH",103
560575,"WGH",103
121345,"WGH",101
123086,"WGH",101
123087,"WGH",101
125134,"WGH",101
242812,"BMF",102
242819,"BMF",102
242998,"BMF",102
242999,"BMF",102
243001,"BMF",102
243002,"BMF",102
518615,"BMF",103
518616,"BMF",103
518617,"BMF",103
518619,"BMF",103
518620,"BMF",103
518621,"BMF",103
518622,"BMF",103
518726,"BMF",103
518814,"BMF",103
518816,"BMF",103
518817,"BMF",103
518823,"BMF",103
560690,"WGH",103
560691,"WGH",103
560777,"WGH",103
560780,"WGH",103
560856,"WGH",103
560858,"WGH",103
560859,"WGH",103
560860,"WGH",103
560861,"WGH",103
560947,"WGH",103
560948,"WGH",103
560980,"WGH",103
560981,"WGH",103
472562,"HSE3",12
472584,"HSE3",12
243569,"BMF",102
243571,"BMF",102
243597,"BMF",102
243599,"BMF",102
472700,"HSE3",12
472707,"HSE3",12
472762,"HSE3",12
646845,"EVN",12
